order_id,order_date,region,product_line,sku,customer_id,customer_type,sales_amount,quantity,discount,return_flag,inventory_level
ORD-20260310-05104,2026-03-10,华北,皮肤科,DERM-001,CUST-华北-1022,单体药店,1028.88,36,0.0,0,682
ORD-20260310-05105,2026-03-10,华北,肿瘤科,ONCO-002,CUST-华北-1004,单体药店,2103.07,16,0.05,0,429
ORD-20260310-05106,2026-03-10,华北,肿瘤科,ONCO-001,CUST-华北-1098,连锁药房,4886.62,45,0.03,0,714
ORD-20260310-05107,2026-03-10,华北,肿瘤科,ONCO-003,CUST-华北-1000,诊所,6318.06,49,0.0,0,747
ORD-20260310-05108,2026-03-10,华北,肿瘤科,ONCO-003,CUST-华北-1059,连锁药房,2709.54,26,0.02,0,509
ORD-20260310-05109,2026-03-10,华北,肿瘤科,ONCO-002,CUST-华北-1067,医院终端,1601.19,18,0.08,0,666
ORD-20260310-05089,2026-03-10,华北,骨科,ORTHO-003,CUST-华北-1062,诊所,1508.54,24,0.03,0,1030
ORD-20260310-05090,2026-03-10,华北,骨科,ORTHO-003,CUST-华北-1007,连锁药房,1757.9,22,0.05,0,1064
ORD-20260310-05091,2026-03-10,华北,骨科,ORTHO-003,CUST-华北-1081,连锁药房,1977.82,32,0.05,0,743
ORD-20260310-05092,2026-03-10,华北,骨科,ORTHO-002,CUST-华北-1038,连锁药房,3901.61,52,0.05,0,744
ORD-20260310-05093,2026-03-10,华北,骨科,ORTHO-002,CUST-华北-1050,医院终端,3238.17,57,0.08,0,986
ORD-20260310-05094,2026-03-10,华北,骨科,ORTHO-003,CUST-华北-1060,单体药店,4038.45,44,0.01,0,848
ORD-20260310-05077,2026-03-10,西南,儿科,PED-002,CUST-西南-1034,单体药店,440.67,14,0.03,0,1049
ORD-20260310-05078,2026-03-10,西南,儿科,PED-001,CUST-西南-1060,单体药店,281.73,9,0.01,0,1099
ORD-20260310-05079,2026-03-10,西南,儿科,PED-001,CUST-西南-1018,单体药店,1492.8,44,0.01,0,1096
ORD-20260310-05080,2026-03-10,西南,儿科,PED-002,CUST-西南-1085,医院终端,502.98,14,0.02,0,1209
ORD-20260310-05081,2026-03-10,西南,皮肤科,DERM-003,CUST-西南-1085,医院终端,1490.18,24,0.08,0,688
ORD-20260310-05082,2026-03-10,西南,皮肤科,DERM-003,CUST-西南-1058,连锁药房,2704.36,48,0.08,0,721
ORD-20260310-05083,2026-03-10,西南,皮肤科,DERM-003,CUST-西南-1069,连锁药房,804.03,18,0.03,0,826
ORD-20260310-05084,2026-03-10,西南,肿瘤科,ONCO-003,CUST-西南-1056,连锁药房,2686.51,24,0.03,0,620
ORD-20260310-05085,2026-03-10,西南,肿瘤科,ONCO-002,CUST-西南-1088,单体药店,3818.88,32,0.0,0,709
ORD-20260310-05086,2026-03-10,西南,肿瘤科,ONCO-003,CUST-西南-1066,连锁药房,1579.98,15,0.03,0,428
ORD-20260310-05087,2026-03-10,西南,肿瘤科,ONCO-003,CUST-西南-1074,连锁药房,4840.96,55,0.05,0,664
ORD-20260310-05088,2026-03-10,西南,肿瘤科,ONCO-001,CUST-西南-1072,单体药店,1837.14,14,0.01,0,493
ORD-20260310-05071,2026-03-10,西南,骨科,ORTHO-003,CUST-西南-1093,单体药店,3098.45,36,0.03,0,917
ORD-20260310-05072,2026-03-10,西南,骨科,ORTHO-002,CUST-西南-1072,诊所,2828.99,42,0.03,0,930
ORD-20260310-05073,2026-03-10,西南,骨科,ORTHO-001,CUST-西南-1081,连锁药房,1710.43,19,0.02,0,881
ORD-20260310-05074,2026-03-10,西南,骨科,ORTHO-001,CUST-西南-1050,连锁药房,3113.56,38,0.03,0,765
ORD-20260310-05075,2026-03-10,西南,骨科,ORTHO-001,CUST-西南-1023,单体药店,1195.39,13,0.02,0,855
ORD-20260310-05076,2026-03-10,西南,骨科,ORTHO-002,CUST-西南-1075,单体药店,4614.27,58,0.01,0,786
ORD-20260311-05116,2026-03-11,华东,儿科,PED-002,CUST-华东-1046,单体药店,2109.6,60,0.0,0,1065
ORD-20260311-05117,2026-03-11,华东,儿科,PED-001,CUST-华东-1055,连锁药房,1214.17,27,0.03,0,1130
ORD-20260311-05118,2026-03-11,华东,儿科,PED-001,CUST-华东-1063,医院终端,591.69,11,0.0,0,1278
ORD-20260311-05119,2026-03-11,华东,儿科,PED-001,CUST-华东-1055,连锁药房,2019.12,34,0.08,0,1089
ORD-20260311-05120,2026-03-11,华东,儿科,PED-003,CUST-华东-1040,连锁药房,521.59,17,0.08,0,1151
ORD-20260311-05121,2026-03-11,华东,皮肤科,DERM-002,CUST-华东-1099,单体药店,385.65,15,0.0,0,773
ORD-20260311-05122,2026-03-11,华东,皮肤科,DERM-001,CUST-华东-1043,单体药店,2029.01,59,0.0,0,964
ORD-20260311-05123,2026-03-11,华东,皮肤科,DERM-001,CUST-华东-1025,单体药店,1060.97,38,0.02,0,651
ORD-20260311-05124,2026-03-11,华东,皮肤科,DERM-003,CUST-华东-1057,连锁药房,987.75,25,0.0,0,876
ORD-20260311-05125,2026-03-11,华东,皮肤科,DERM-002,CUST-华东-1037,连锁药房,1490.44,36,0.05,0,874
ORD-20260311-05126,2026-03-11,华东,肿瘤科,ONCO-002,CUST-华东-1062,单体药店,396.48,5,0.05,0,536
ORD-20260311-05127,2026-03-11,华东,肿瘤科,ONCO-001,CUST-华东-1050,诊所,2278.84,23,0.0,0,681
ORD-20260311-05128,2026-03-11,华东,肿瘤科,ONCO-001,CUST-华东-1091,连锁药房,1355.75,10,0.05,0,646
ORD-20260311-05129,2026-03-11,华东,肿瘤科,ONCO-001,CUST-华东-1076,单体药店,2944.85,20,0.01,0,709
ORD-20260311-05130,2026-03-11,华东,肿瘤科,ONCO-001,CUST-华东-1088,连锁药房,2318.68,20,0.02,1,475
ORD-20260311-05131,2026-03-11,华东,肿瘤科,ONCO-001,CUST-华东-1008,诊所,2894.85,21,0.0,0,520
ORD-20260311-05110,2026-03-11,华东,骨科,ORTHO-001,CUST-华东-1092,连锁药房,2199.46,32,0.08,0,958
ORD-20260311-05111,2026-03-11,华东,骨科,ORTHO-003,CUST-华东-1091,连锁药房,2725.8,33,0.0,0,792
ORD-20260311-05112,2026-03-11,华东,骨科,ORTHO-003,CUST-华东-1004,医院终端,710.0,8,0.0,0,1056
ORD-20260311-05113,2026-03-11,华东,骨科,ORTHO-003,CUST-华东-1001,诊所,3453.28,39,0.01,0,1010
ORD-20260311-05114,2026-03-11,华东,骨科,ORTHO-003,CUST-华东-1026,连锁药房,1789.59,29,0.0,1,1027
ORD-20260311-05115,2026-03-11,华东,骨科,ORTHO-003,CUST-华东-1033,连锁药房,3169.2,39,0.02,0,899
ORD-20260311-05138,2026-03-11,华中,儿科,PED-002,CUST-华中-1042,诊所,1901.39,36,0.03,0,1233
ORD-20260311-05139,2026-03-11,华中,儿科,PED-001,CUST-华中-1043,单体药店,1372.86,41,0.03,0,1069
ORD-20260311-05140,2026-03-11,华中,儿科,PED-002,CUST-华中-1019,连锁药房,1807.64,33,0.05,0,1058
ORD-20260311-05141,2026-03-11,华中,儿科,PED-002,CUST-华中-1059,医院终端,387.86,7,0.02,0,1360
ORD-20260311-05142,2026-03-11,华中,儿科,PED-001,CUST-华中-1032,单体药店,1460.53,27,0.01,0,1278
ORD-20260311-05143,2026-03-11,华中,儿科,PED-001,CUST-华中-1084,单体药店,2064.74,60,0.01,0,1050
ORD-20260311-05144,2026-03-11,华中,皮肤科,DERM-002,CUST-华中-1082,诊所,2141.85,39,0.02,0,904
ORD-20260311-05145,2026-03-11,华中,皮肤科,DERM-002,CUST-华中-1046,诊所,2027.56,36,0.01,0,707
ORD-20260311-05146,2026-03-11,华中,皮肤科,DERM-003,CUST-华中-1024,单体药店,1732.81,51,0.02,0,970
ORD-20260311-05147,2026-03-11,华中,皮肤科,DERM-003,CUST-华中-1089,连锁药房,361.84,6,0.08,0,877
ORD-20260311-05148,2026-03-11,华中,肿瘤科,ONCO-002,CUST-华中-1077,连锁药房,3100.57,24,0.05,0,566
ORD-20260311-05149,2026-03-11,华中,肿瘤科,ONCO-002,CUST-华中-1058,连锁药房,3817.69,40,0.02,0,621
ORD-20260311-05150,2026-03-11,华中,肿瘤科,ONCO-003,CUST-华中-1090,连锁药房,801.34,9,0.08,0,633
ORD-20260311-05151,2026-03-11,华中,肿瘤科,ONCO-003,CUST-华中-1021,单体药店,1836.42,14,0.03,0,535
ORD-20260311-05152,2026-03-11,华中,肿瘤科,ONCO-001,CUST-华中-1000,医院终端,6427.13,45,0.02,0,473
ORD-20260311-05132,2026-03-11,华中,骨科,ORTHO-003,CUST-华中-1079,连锁药房,2208.08,28,0.0,0,741
ORD-20260311-05133,2026-03-11,华中,骨科,ORTHO-002,CUST-华中-1008,连锁药房,3578.43,45,0.03,0,963
ORD-20260311-05134,2026-03-11,华中,骨科,ORTHO-001,CUST-华中-1058,诊所,1674.62,30,0.02,0,945
ORD-20260311-05135,2026-03-11,华中,骨科,ORTHO-003,CUST-华中-1065,单体药店,1313.25,17,0.0,0,850
ORD-20260311-05136,2026-03-11,华中,骨科,ORTHO-001,CUST-华中-1084,单体药店,1862.08,24,0.02,0,761
ORD-20260311-05137,2026-03-11,华中,骨科,ORTHO-001,CUST-华中-1084,单体药店,3109.85,41,0.0,0,771
ORD-20260311-05178,2026-03-11,华北,儿科,PED-002,CUST-华北-1033,单体药店,285.92,8,0.0,0,1162
ORD-20260311-05179,2026-03-11,华北,儿科,PED-002,CUST-华北-1050,连锁药房,1045.46,35,0.02,0,1106
ORD-20260311-05180,2026-03-11,华北,儿科,PED-001,CUST-华北-1068,诊所,547.81,9,0.02,0,1106
ORD-20260311-05181,2026-03-11,华北,儿科,PED-003,CUST-华北-1041,诊所,2655.25,50,0.05,0,1185
ORD-20260311-05182,2026-03-11,华北,儿科,PED-003,CUST-华北-1055,单体药店,1926.33,53,0.03,0,1331
ORD-20260311-05183,2026-03-11,华北,儿科,PED-003,CUST-华北-1029,连锁药房,736.49,25,0.05,0,1260
ORD-20260311-05184,2026-03-11,华北,皮肤科,DERM-003,CUST-华北-1026,诊所,1361.6,32,0.0,0,940
ORD-20260311-05185,2026-03-11,华北,皮肤科,DERM-001,CUST-华北-1075,连锁药房,704.96,22,0.08,0,622
ORD-20260311-05186,2026-03-11,华北,皮肤科,DERM-002,CUST-华北-1029,诊所,992.54,20,0.02,0,842
ORD-20260311-05187,2026-03-11,华北,皮肤科,DERM-003,CUST-华北-1017,连锁药房,2428.36,54,0.08,0,936
ORD-20260311-05188,2026-03-11,华北,皮肤科,DERM-003,CUST-华北-1054,医院终端,3107.53,59,0.08,0,802
ORD-20260311-05189,2026-03-11,华北,肿瘤科,ONCO-002,CUST-华北-1050,医院终端,2835.5,36,0.03,0,507
ORD-20260311-05190,2026-03-11,华北,肿瘤科,ONCO-001,CUST-华北-1064,连锁药房,2852.52,29,0.02,0,614
ORD-20260311-05191,2026-03-11,华北,肿瘤科,ONCO-002,CUST-华北-1036,医院终端,5473.52,38,0.0,0,486
ORD-20260311-05192,2026-03-11,华北,肿瘤科,ONCO-002,CUST-华北-1037,连锁药房,2093.02,27,0.08,0,584
ORD-20260311-05193,2026-03-11,华北,肿瘤科,ONCO-002,CUST-华北-1043,单体药店,1982.42,22,0.01,0,652
ORD-20260311-05171,2026-03-11,华北,骨科,ORTHO-001,CUST-华北-1062,单体药店,3866.59,49,0.0,0,724
ORD-20260311-05172,2026-03-11,华北,骨科,ORTHO-002,CUST-华北-1098,连锁药房,636.8,10,0.03,0,772
ORD-20260311-05173,2026-03-11,华北,骨科,ORTHO-001,CUST-华北-1040,医院终端,2753.4,51,0.02,0,742
ORD-20260311-05174,2026-03-11,华北,骨科,ORTHO-001,CUST-华北-1097,医院终端,1958.87,35,0.02,0,1037
ORD-20260311-05175,2026-03-11,华北,骨科,ORTHO-003,CUST-华北-1065,单体药店,4164.53,45,0.01,0,808
ORD-20260311-05176,2026-03-11,华北,骨科,ORTHO-001,CUST-华北-1010,单体药店,3052.28,49,0.05,0,792
ORD-20260311-05177,2026-03-11,华北,骨科,ORTHO-002,CUST-华北-1059,连锁药房,4014.91,53,0.05,0,1045
ORD-20260311-05158,2026-03-11,西南,儿科,PED-003,CUST-西南-1097,连锁药房,2419.83,45,0.08,0,1173
ORD-20260311-05159,2026-03-11,西南,儿科,PED-001,CUST-西南-1098,医院终端,745.38,20,0.08,0,1207
ORD-20260311-05160,2026-03-11,西南,儿科,PED-001,CUST-西南-1014,连锁药房,1031.7,31,0.03,0,1348
ORD-20260311-05161,2026-03-11,西南,儿科,PED-003,CUST-西南-1032,连锁药房,1197.32,23,0.02,0,1276
ORD-20260311-05162,2026-03-11,西南,皮肤科,DERM-001,CUST-西南-1093,连锁药房,566.19,18,0.08,0,873
ORD-20260311-05163,2026-03-11,西南,皮肤科,DERM-002,CUST-西南-1072,诊所,1705.89,28,0.01,0,651
ORD-20260311-05164,2026-03-11,西南,皮肤科,DERM-002,CUST-西南-1015,连锁药房,1690.5,46,0.0,0,732
ORD-20260311-05165,2026-03-11,西南,皮肤科,DERM-002,CUST-西南-1072,单体药店,1567.21,48,0.01,0,858
ORD-20260311-05166,2026-03-11,西南,皮肤科,DERM-003,CUST-西南-1041,连锁药房,524.79,9,0.0,0,666
ORD-20260311-05167,2026-03-11,西南,肿瘤科,ONCO-002,CUST-西南-1030,医院终端,4890.6,39,0.05,0,577
ORD-20260311-05168,2026-03-11,西南,肿瘤科,ONCO-001,CUST-西南-1081,诊所,1813.26,22,0.03,1,635
ORD-20260311-05169,2026-03-11,西南,肿瘤科,ONCO-003,CUST-西南-1049,诊所,512.16,6,0.03,0,724
ORD-20260311-05170,2026-03-11,西南,肿瘤科,ONCO-003,CUST-西南-1095,单体药店,2535.59,24,0.05,0,495
ORD-20260311-05153,2026-03-11,西南,骨科,ORTHO-001,CUST-西南-1099,连锁药房,1180.47,21,0.02,0,923
ORD-20260311-05154,2026-03-11,西南,骨科,ORTHO-003,CUST-西南-1088,连锁药房,1434.88,16,0.05,0,807
ORD-20260311-05155,2026-03-11,西南,骨科,ORTHO-003,CUST-西南-1023,单体药店,1507.4,17,0.02,0,865
ORD-20260311-05156,2026-03-11,西南,骨科,ORTHO-002,CUST-西南-1046,连锁药房,1012.33,12,0.03,0,868
ORD-20260311-05157,2026-03-11,西南,骨科,ORTHO-001,CUST-西南-1013,连锁药房,1423.69,21,0.08,0,1010
ORD-20260312-05201,2026-03-12,华东,儿科,PED-003,CUST-华东-1034,单体药店,156.65,5,0.0,0,1065
ORD-20260312-05202,2026-03-12,华东,儿科,PED-002,CUST-华东-1010,单体药店,1433.37,23,0.01,0,1183
ORD-20260312-05203,2026-03-12,华东,儿科,PED-002,CUST-华东-1028,医院终端,2243.32,39,0.03,0,1123
ORD-20260312-05204,2026-03-12,华东,儿科,PED-003,CUST-华东-1061,医院终端,836.72,20,0.03,0,1165
ORD-20260312-05205,2026-03-12,华东,儿科,PED-002,CUST-华东-1016,连锁药房,2818.6,52,0.02,1,1050
ORD-20260312-05206,2026-03-12,华东,儿科,PED-003,CUST-华东-1002,单体药店,869.81,20,0.01,0,1228
ORD-20260312-05207,2026-03-12,华东,皮肤科,DERM-003,CUST-华东-1067,单体药店,1545.94,33,0.01,0,953
ORD-20260312-05208,2026-03-12,华东,皮肤科,DERM-002,CUST-华东-1077,医院终端,1086.07,17,0.02,0,641
ORD-20260312-05209,2026-03-12,华东,皮肤科,DERM-002,CUST-华东-1078,连锁药房,265.71,10,0.05,0,745
ORD-20260312-05210,2026-03-12,华东,皮肤科,DERM-001,CUST-华东-1094,医院终端,1161.85,19,0.0,0,811
ORD-20260312-05211,2026-03-12,华东,肿瘤科,ONCO-001,CUST-华东-1038,单体药店,4350.0,46,0.03,0,376
ORD-20260312-05212,2026-03-12,华东,肿瘤科,ONCO-001,CUST-华东-1025,诊所,2862.82,35,0.05,0,364
ORD-20260312-05213,2026-03-12,华东,肿瘤科,ONCO-001,CUST-华东-1030,连锁药房,4962.08,36,0.05,0,504
ORD-20260312-05214,2026-03-12,华东,肿瘤科,ONCO-002,CUST-华东-1053,单体药店,3427.94,34,0.03,0,510
ORD-20260312-05215,2026-03-12,华东,肿瘤科,ONCO-002,CUST-华东-1007,单体药店,3498.72,37,0.0,0,694
ORD-20260312-05216,2026-03-12,华东,肿瘤科,ONCO-001,CUST-华东-1094,单体药店,1435.83,11,0.0,0,663
ORD-20260312-05217,2026-03-12,华东,肿瘤科,ONCO-003,CUST-华东-1026,连锁药房,709.87,8,0.08,0,415
ORD-20260312-05218,2026-03-12,华东,肿瘤科,ONCO-003,CUST-华东-1083,连锁药房,1433.05,10,0.02,0,366
ORD-20260312-05194,2026-03-12,华东,骨科,ORTHO-003,CUST-华东-1057,连锁药房,2523.17,31,0.03,0,885
ORD-20260312-05195,2026-03-12,华东,骨科,ORTHO-002,CUST-华东-1062,医院终端,1739.19,21,0.08,0,900
ORD-20260312-05196,2026-03-12,华东,骨科,ORTHO-003,CUST-华东-1019,医院终端,1002.69,15,0.02,0,1002
ORD-20260312-05197,2026-03-12,华东,骨科,ORTHO-002,CUST-华东-1075,单体药店,710.64,8,0.0,0,886
ORD-20260312-05198,2026-03-12,华东,骨科,ORTHO-001,CUST-华东-1061,医院终端,3464.5,45,0.02,0,1008
ORD-20260312-05199,2026-03-12,华东,骨科,ORTHO-003,CUST-华东-1054,诊所,1011.43,15,0.01,0,923
ORD-20260312-05200,2026-03-12,华东,骨科,ORTHO-002,CUST-华东-1074,连锁药房,3508.34,41,0.08,0,750
ORD-20260312-05226,2026-03-12,华中,儿科,PED-001,CUST-华中-1069,连锁药房,701.9,21,0.08,0,1306
ORD-20260312-05227,2026-03-12,华中,儿科,PED-003,CUST-华中-1075,医院终端,2802.92,57,0.08,0,1173
ORD-20260312-05228,2026-03-12,华中,儿科,PED-003,CUST-华中-1010,单体药店,2171.13,51,0.02,0,1054
ORD-20260312-05229,2026-03-12,华中,儿科,PED-003,CUST-华中-1074,诊所,2231.83,58,0.03,0,1170
ORD-20260312-05230,2026-03-12,华中,儿科,PED-002,CUST-华中-1098,单体药店,783.75,20,0.05,1,1152
ORD-20260312-05231,2026-03-12,华中,皮肤科,DERM-002,CUST-华中-1019,连锁药房,3746.41,59,0.08,0,895
ORD-20260312-05232,2026-03-12,华中,皮肤科,DERM-002,CUST-华中-1063,连锁药房,3579.4,55,0.0,0,860
ORD-20260312-05233,2026-03-12,华中,皮肤科,DERM-002,CUST-华中-1044,单体药店,698.54,12,0.02,0,642
ORD-20260312-05234,2026-03-12,华中,肿瘤科,ONCO-003,CUST-华中-1029,诊所,1504.4,14,0.02,0,485
ORD-20260312-05235,2026-03-12,华中,肿瘤科,ONCO-003,CUST-华中-1007,诊所,3259.68,24,0.0,0,436
ORD-20260312-05236,2026-03-12,华中,肿瘤科,ONCO-003,CUST-华中-1034,单体药店,4130.24,32,0.0,0,474
ORD-20260312-05237,2026-03-12,华中,肿瘤科,ONCO-002,CUST-华中-1084,连锁药房,4982.98,52,0.05,0,485
ORD-20260312-05238,2026-03-12,华中,肿瘤科,ONCO-003,CUST-华中-1049,诊所,3718.19,27,0.03,0,510
ORD-20260312-05239,2026-03-12,华中,肿瘤科,ONCO-002,CUST-华中-1082,连锁药房,3355.5,37,0.02,0,707
ORD-20260312-05219,2026-03-12,华中,骨科,ORTHO-003,CUST-华中-1095,连锁药房,2938.28,34,0.0,0,848
ORD-20260312-05220,2026-03-12,华中,骨科,ORTHO-001,CUST-华中-1054,单体药店,1797.13,33,0.02,0,883
ORD-20260312-05221,2026-03-12,华中,骨科,ORTHO-003,CUST-华中-1095,医院终端,1943.04,24,0.08,0,800
ORD-20260312-05222,2026-03-12,华中,骨科,ORTHO-001,CUST-华中-1053,医院终端,3660.1,40,0.02,0,850
ORD-20260312-05223,2026-03-12,华中,骨科,ORTHO-003,CUST-华中-1089,连锁药房,3596.99,42,0.05,0,809
ORD-20260312-05224,2026-03-12,华中,骨科,ORTHO-003,CUST-华中-1055,连锁药房,4205.83,57,0.05,0,896
ORD-20260312-05225,2026-03-12,华中,骨科,ORTHO-001,CUST-华中-1020,诊所,3521.1,56,0.02,0,825
ORD-20260312-05264,2026-03-12,华北,儿科,PED-001,CUST-华北-1010,单体药店,2420.74,55,0.05,1,1127
ORD-20260312-05265,2026-03-12,华北,儿科,PED-003,CUST-华北-1049,单体药店,1247.16,30,0.05,0,1109
ORD-20260312-05266,2026-03-12,华北,儿科,PED-003,CUST-华北-1031,连锁药房,2033.95,59,0.03,0,1163
ORD-20260312-05267,2026-03-12,华北,儿科,PED-002,CUST-华北-1025,连锁药房,2126.3,36,0.08,0,1108
ORD-20260312-05268,2026-03-12,华北,儿科,PED-003,CUST-华北-1035,诊所,383.61,6,0.01,0,1131
ORD-20260312-05269,2026-03-12,华北,皮肤科,DERM-003,CUST-华北-1095,连锁药房,497.13,17,0.02,0,795
ORD-20260312-05270,2026-03-12,华北,皮肤科,DERM-001,CUST-华北-1057,医院终端,1676.64,26,0.05,0,670
ORD-20260312-05271,2026-03-12,华北,皮肤科,DERM-003,CUST-华北-1006,诊所,3537.07,58,0.01,0,826
ORD-20260312-05272,2026-03-12,华北,皮肤科,DERM-003,CUST-华北-1007,单体药店,405.58,9,0.01,0,823
ORD-20260312-05273,2026-03-12,华北,肿瘤科,ONCO-002,CUST-华北-1079,医院终端,3604.15,39,0.08,0,602
ORD-20260312-05274,2026-03-12,华北,肿瘤科,ONCO-001,CUST-华北-1076,诊所,2791.67,20,0.05,0,506
ORD-20260312-05275,2026-03-12,华北,肿瘤科,ONCO-001,CUST-华北-1009,医院终端,2083.91,22,0.08,0,674
ORD-20260312-05276,2026-03-12,华北,肿瘤科,ONCO-002,CUST-华北-1011,连锁药房,4958.73,51,0.0,0,600
ORD-20260312-05277,2026-03-12,华北,肿瘤科,ONCO-002,CUST-华北-1044,单体药店,1331.15,15,0.01,0,618
ORD-20260312-05259,2026-03-12,华北,骨科,ORTHO-003,CUST-华北-1056,连锁药房,3127.23,49,0.05,0,886
ORD-20260312-05260,2026-03-12,华北,骨科,ORTHO-001,CUST-华北-1029,诊所,4865.36,58,0.03,0,1005
ORD-20260312-05261,2026-03-12,华北,骨科,ORTHO-003,CUST-华北-1019,诊所,1054.69,20,0.05,1,939
ORD-20260312-05262,2026-03-12,华北,骨科,ORTHO-003,CUST-华北-1074,诊所,3108.33,47,0.03,0,1058
ORD-20260312-05263,2026-03-12,华北,骨科,ORTHO-001,CUST-华北-1025,单体药店,4311.78,47,0.0,0,768
ORD-20260312-05246,2026-03-12,西南,儿科,PED-003,CUST-西南-1050,连锁药房,424.27,9,0.08,0,1094
ORD-20260312-05247,2026-03-12,西南,儿科,PED-003,CUST-西南-1072,诊所,2333.46,52,0.02,0,1378
ORD-20260312-05248,2026-03-12,西南,儿科,PED-002,CUST-西南-1070,单体药店,1351.61,35,0.05,0,1279
ORD-20260312-05249,2026-03-12,西南,儿科,PED-003,CUST-西南-1052,单体药店,530.86,10,0.05,0,1134
ORD-20260312-05250,2026-03-12,西南,儿科,PED-001,CUST-西南-1063,连锁药房,1068.93,21,0.02,0,1113
ORD-20260312-05251,2026-03-12,西南,皮肤科,DERM-002,CUST-西南-1093,诊所,593.35,21,0.01,0,681
ORD-20260312-05252,2026-03-12,西南,皮肤科,DERM-001,CUST-西南-1051,单体药店,2569.5,50,0.0,0,819
ORD-20260312-05253,2026-03-12,西南,皮肤科,DERM-001,CUST-西南-1096,医院终端,1971.62,41,0.08,0,744
ORD-20260312-05254,2026-03-12,西南,肿瘤科,ONCO-003,CUST-西南-1067,诊所,2817.34,27,0.01,0,422
ORD-20260312-05255,2026-03-12,西南,肿瘤科,ONCO-002,CUST-西南-1022,诊所,2869.21,31,0.01,0,660
ORD-20260312-05256,2026-03-12,西南,肿瘤科,ONCO-001,CUST-西南-1045,诊所,3104.93,28,0.03,0,568
ORD-20260312-05257,2026-03-12,西南,肿瘤科,ONCO-001,CUST-西南-1066,诊所,914.94,9,0.0,0,424
ORD-20260312-05258,2026-03-12,西南,肿瘤科,ONCO-003,CUST-西南-1095,连锁药房,1640.7,18,0.0,0,485
ORD-20260312-05240,2026-03-12,西南,骨科,ORTHO-002,CUST-西南-1064,诊所,671.69,10,0.02,0,936
ORD-20260312-05241,2026-03-12,西南,骨科,ORTHO-002,CUST-西南-1065,单体药店,1514.04,27,0.03,0,886
ORD-20260312-05242,2026-03-12,西南,骨科,ORTHO-002,CUST-西南-1086,医院终端,4084.62,60,0.05,0,1018
ORD-20260312-05243,2026-03-12,西南,骨科,ORTHO-002,CUST-西南-1072,医院终端,3291.0,52,0.02,0,928
ORD-20260312-05244,2026-03-12,西南,骨科,ORTHO-003,CUST-西南-1072,连锁药房,2257.5,25,0.0,0,779
ORD-20260312-05245,2026-03-12,西南,骨科,ORTHO-001,CUST-西南-1075,连锁药房,1139.04,17,0.02,0,910
ORD-20260313-05283,2026-03-13,华东,儿科,PED-002,CUST-华东-1065,诊所,625.18,18,0.05,0,1206
ORD-20260313-05284,2026-03-13,华东,儿科,PED-003,CUST-华东-1049,诊所,664.05,12,0.05,0,1064
ORD-20260313-05285,2026-03-13,华东,儿科,PED-001,CUST-华东-1003,诊所,465.34,11,0.05,0,1363
ORD-20260313-05286,2026-03-13,华东,儿科,PED-001,CUST-华东-1090,单体药店,1895.01,39,0.0,0,1244
ORD-20260313-05287,2026-03-13,华东,儿科,PED-001,CUST-华东-1017,连锁药房,1793.58,59,0.02,0,1129
ORD-20260313-05288,2026-03-13,华东,皮肤科,DERM-003,CUST-华东-1008,连锁药房,1565.68,53,0.08,0,822
ORD-20260313-05289,2026-03-13,华东,皮肤科,DERM-002,CUST-华东-1028,单体药店,266.88,6,0.01,0,734
ORD-20260313-05290,2026-03-13,华东,皮肤科,DERM-002,CUST-华东-1064,诊所,996.69,29,0.02,0,620
ORD-20260313-05291,2026-03-13,华东,皮肤科,DERM-002,CUST-华东-1074,诊所,261.17,5,0.02,0,786
ORD-20260313-05292,2026-03-13,华东,皮肤科,DERM-002,CUST-华东-1024,诊所,1798.38,36,0.03,1,753
ORD-20260313-05293,2026-03-13,华东,肿瘤科,ONCO-002,CUST-华东-1031,连锁药房,1648.19,21,0.08,1,510
ORD-20260313-05294,2026-03-13,华东,肿瘤科,ONCO-002,CUST-华东-1083,医院终端,5977.1,52,0.02,0,299
ORD-20260313-05295,2026-03-13,华东,肿瘤科,ONCO-002,CUST-华东-1064,单体药店,1320.12,12,0.0,0,512
ORD-20260313-05296,2026-03-13,华东,肿瘤科,ONCO-001,CUST-华东-1075,连锁药房,4136.22,32,0.05,0,446
ORD-20260313-05297,2026-03-13,华东,肿瘤科,ONCO-003,CUST-华东-1087,医院终端,1892.67,25,0.08,0,269
ORD-20260313-05298,2026-03-13,华东,肿瘤科,ONCO-001,CUST-华东-1049,诊所,2103.06,25,0.05,0,371
ORD-20260313-05299,2026-03-13,华东,肿瘤科,ONCO-001,CUST-华东-1074,连锁药房,844.62,7,0.05,0,589
ORD-20260313-05300,2026-03-13,华东,肿瘤科,ONCO-002,CUST-华东-1097,单体药店,5717.12,45,0.02,0,483
ORD-20260313-05278,2026-03-13,华东,骨科,ORTHO-003,CUST-华东-1084,诊所,2696.16,41,0.0,0,787
ORD-20260313-05279,2026-03-13,华东,骨科,ORTHO-003,CUST-华东-1033,连锁药房,1763.08,23,0.02,0,851
ORD-20260313-05280,2026-03-13,华东,骨科,ORTHO-003,CUST-华东-1058,医院终端,3947.97,56,0.05,0,759
ORD-20260313-05281,2026-03-13,华东,骨科,ORTHO-003,CUST-华东-1069,医院终端,2372.7,32,0.03,0,728
ORD-20260313-05282,2026-03-13,华东,骨科,ORTHO-003,CUST-华东-1004,医院终端,3497.76,42,0.0,0,1024
